Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
NFBK,"Northfield Bancorp, Inc.",18.55,900169505.9,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/nfbk
NRIM,Northrim BanCorp Inc,28.8,198659232,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/nrim
NWBI,"Northwest Bancshares, Inc.",17.93,1825708103.23,n/a,2009,Finance,Major Banks,http://www.nasdaq.com/symbol/nwbi
NWPX,Northwest Pipe Company,16.88,162065065.68,n/a,1995,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/nwpx
NCLH,Norwegian Cruise Line Holdings Ltd.,49.76,11311649057.12,n/a,2013,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/nclh
NWFL,Norwood Financial Corp.,37.35,155383992.9,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/nwfl
NVFY,"Nova Lifestyle, Inc",1.63,43390604.89,n/a,n/a,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/nvfy
NVMI,Nova Measuring Instruments Ltd.,16.85,456574946.6,n/a,2000,Capital Goods,Electronic Components,http://www.nasdaq.com/symbol/nvmi
NVDQ,Novadaq Technologies Inc,7.56,436591141.56,n/a,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/nvdq
NOVN,"Novan, Inc.",6.95,110773680.05,n/a,2016,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/novn
NOVT,Novanta Inc.,24.6,847310739.6,n/a,n/a,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/novt
NVAX,"Novavax, Inc.",1.47,399762142.92,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/nvax
NVLN,Novelion Therapeutics Inc. ,10.78,199763587.1,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/nvln
NVCR,NovoCure Limited,7.55,657400764.95,n/a,2015,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/nvcr
NVGN,Novogen Limited,1.63,11469904.13,7036751,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/nvgn
NUAN,"Nuance Communications, Inc.",16.96,4944911736.32,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/nuan
NMRX,Numerex Corp.,5.05,98896129.6,n/a,n/a,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/nmrx
NTNX,"Nutanix, Inc.",21.31,3031505982.47,n/a,2016,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ntnx
NUTR,Nutraceutical International Corporation,33.3,307896495.3,n/a,1998,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/nutr
NTRI,NutriSystem Inc,48.95,1462596385.25,n/a,n/a,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/ntri
NUVA,"NuVasive, Inc.",74.57,3773192634.66,n/a,2004,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/nuva
NVTR,Nuvectra Corporation,7.51,77421078.15,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/nvtr
QQQX,Nuveen NASDAQ 100 Dynamic Overwrite Fund,21.15,773337356.1,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/qqqx
NVEE,"NV5 Global, Inc.",37.55,390341374.65,n/a,2013,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/nvee
NVEC,NVE Corporation,83.12,402052271.2,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/nvec
NVDA,NVIDIA Corporation,97.67,57527630000,n/a,1999,Technology,Semiconductors,http://www.nasdaq.com/symbol/nvda
NXPI,NXP Semiconductors N.V.,103.89,34643544416.34,n/a,2010,Technology,Semiconductors,http://www.nasdaq.com/symbol/nxpi
NXTM,"NxStage Medical, Inc.",27.99,1825407287.91,n/a,2005,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/nxtm
NXTD,NXT-ID Inc.,2,14075614,n/a,n/a,Consumer Services,Diversified Commercial Services,http://www.nasdaq.com/symbol/nxtd
NXTDW,NXT-ID Inc.,0.2,0,n/a,n/a,Consumer Services,Diversified Commercial Services,http://www.nasdaq.com/symbol/nxtdw
NYMX,Nymox Pharmaceutical Corporation,3.51,168043671.9,n/a,n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/nymx
OIIM,O2Micro International Limited,2.16,72086742.72,33373492,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/oiim
OVLY,Oak Valley Bancorp (CA),14.5,117326097.5,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ovly
OASM,Oasmia Pharmaceutical AB,1.66,1239239.8,746530,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/oasm
OBLN,"Obalon Therapeutics, Inc.",9.37,157164930.85,n/a,2016,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/obln
OBSV,ObsEva SA,13.38,396466285.56,n/a,2017,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/obsv
OBCI,"Ocean Bio-Chem, Inc.",4.13,37776849.81,n/a,n/a,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/obci
OPTT,"Ocean Power Technologies, Inc.",2.41,15233706.4,n/a,2007,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/optt
ORIG,Ocean Rig UDW Inc.,0.6875,56778460.0625,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/orig
OCFC,OceanFirst Financial Corp.,28.8,925542489.6,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/ocfc
OCRX,"Ocera Therapeutics, Inc.",0.6013,13916449.9194,n/a,2011,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ocrx
OCLR,"Oclaro, Inc.",9.49,1580942829.57,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/oclr
OFED,Oconee Federal Financial Corp.,23.75,137535418.75,n/a,2011,Finance,Savings Institutions,http://www.nasdaq.com/symbol/ofed
OCUL,"Ocular Therapeutix, Inc.",8.54,215083666.14,n/a,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ocul
OMEX,"Odyssey Marine Exploration, Inc.",3.61,27435617.34,n/a,n/a,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/omex
ODP,"Office Depot, Inc.",4.57,2352730535.02,n/a,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/odp
OFS,OFS Capital Corporation,14.62,141773210.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ofs
OHAI,OHA Investment Corporation,1.84,37117201.28,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ohai
OVBC,Ohio Valley Banc Corp.,29.5,137640067.5,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ovbc
OHRP,"Ohr Pharmaceuticals, Inc.",0.8308,29876727.7968,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ohrp
ODFL,"Old Dominion Freight Line, Inc.",90.86,7492882202.96,n/a,1991,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/odfl
OLBK,"Old Line Bancshares, Inc.",28.6,312195140.4,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/olbk
ONB,Old National Bancorp,18.25,2467363500,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/onb
OPOF,Old Point Financial Corporation,28.6,141891978.8,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/opof
OSBC,"Old Second Bancorp, Inc.",11,325101876,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/osbc
OSBCP,"Old Second Bancorp, Inc.",10.309,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/osbcp
OLLI,"Ollie&#39;s Bargain Outlet Holdings, Inc.",31.35,1900138767.45,n/a,2015,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/olli
ZEUS,"Olympic Steel, Inc.",21.78,238792936.14,n/a,1994,Basic Industries,Metal Fabrications,http://www.nasdaq.com/symbol/zeus
OFLX,"Omega Flex, Inc.",45.06,454737499.32,n/a,n/a,Capital Goods,Industrial Specialties,http://www.nasdaq.com/symbol/oflx
OMER,Omeros Corporation,12.07,517995250.96,n/a,2009,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/omer
OMCL,"Omnicell, Inc.",38.25,1413475697.25,n/a,2001,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/omcl
ON,ON Semiconductor Corporation,15.26,6403261693.08,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/on
OTIV,On Track Innovations Ltd,1.68,68781511.68,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/otiv
ONS,"Oncobiologics, Inc.",3.14,74202746.72,n/a,2016,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/ons
ONSIW,"Oncobiologics, Inc.",0.55,0,n/a,2016,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/onsiw
ONSIZ,"Oncobiologics, Inc.",0.2599,0,n/a,2016,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/onsiz
OGXI,OncoGenex Pharmaceuticals Inc.,0.54,16246497.24,n/a,n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/ogxi
OMED,"OncoMed Pharmaceuticals, Inc.",8.98,333090120.18,n/a,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/omed
ONTX,"Onconova Therapeutics, Inc.",2.62,17710924.9,n/a,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ontx
ONTXW,"Onconova Therapeutics, Inc.",0.6,0,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ontxw
ONCS,OncoSec Medical Incorporated,1.47,29009928.15,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/oncs
OHGI,"One Horizon Group, Inc.",0.3,10892804.4,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ohgi
ONVI,"Onvia, Inc.",4.4,31380606.4,n/a,2000,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/onvi
OTEX,Open Text Corporation,33.35,8775754284.3,n/a,1996,Technology,EDP Services,http://www.nasdaq.com/symbol/otex
OPXA,"Opexa Therapeutics, Inc.",0.9373,6693309.9142,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/opxa
OPXAW,"Opexa Therapeutics, Inc.",0.0186,0,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/opxaw
OPGN,"OpGen, Inc.",1,21717164,n/a,2015,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/opgn
OPGNW,"OpGen, Inc.",0.084,0,n/a,2015,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/opgnw
OPHT,Ophthotech Corporation,3.65,130700813.3,n/a,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/opht
OPK,"Opko Health, Inc.",7.61,4248069305.85,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/opk
OBAS,Optibase Ltd.,8.3,42675529,n/a,1999,Finance,Real Estate,http://www.nasdaq.com/symbol/obas
OCC,Optical Cable Corporation,3.6,25491722.4,n/a,n/a,Basic Industries,Telecommunications Equipment,http://www.nasdaq.com/symbol/occ
OPHC,"OptimumBank Holdings, Inc.",3.9,4289321.4,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ophc
OPB,Opus Bank,21.55,738671957.55,n/a,2014,n/a,n/a,http://www.nasdaq.com/symbol/opb
ORMP,Oramed Pharmaceuticals Inc.,6.11,81161280.72,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ormp
OSUR,"OraSure Technologies, Inc.",11.63,648147215.27,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/osur
ORBC,ORBCOMM Inc.,8.83,627652938.59,n/a,2006,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/orbc
ORBK,Orbotech Ltd.,28.77,1376227507.62,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/orbk
ORLY,"O&#39;Reilly Automotive, Inc.",268.86,24638247859.98,n/a,1993,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/orly
OREX,"Orexigen Therapeutics, Inc.",4.09,59659893.39,n/a,2007,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/orex
ONVO,"Organovo Holdings, Inc.",2.92,304878966.6,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/onvo
SEED,Origin Agritech Limited,1.78,40714902.98,n/a,n/a,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/seed
OACQ,Origo Acquisition Corporation,10.45,46450302.25,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/oacq
OACQR,Origo Acquisition Corporation,0.15,0,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/oacqr
OACQU,Origo Acquisition Corporation,10.6,0,n/a,2014,Finance,Business Services,http://www.nasdaq.com/symbol/oacqu
OACQW,Origo Acquisition Corporation,0.0706,0,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/oacqw
OESX,"Orion Energy Systems, Inc.",1.98,56044131.66,n/a,2015,Consumer Durables,Building Products,http://www.nasdaq.com/symbol/oesx
ORIT,Oritani Financial Corp.,17.15,786568731.9,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/orit
ORRF,Orrstown Financial Services Inc,21.1,174771363.3,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/orrf
OFIX,Orthofix International N.V.,35.51,637281599.89,n/a,1992,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/ofix
OSIS,"OSI Systems, Inc.",72.58,1356677408.28,n/a,1997,Technology,Semiconductors,http://www.nasdaq.com/symbol/osis
OSIR,"Osiris Therapeutics, Inc.",5.77,198791732.8,n/a,2006,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/osir
OSN,"Ossen Innovation Co., Ltd.",2.15,4291606.4,1996096,2010,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/osn
OTEL,Otelco Inc.,6.55,21504809.35,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/otel
OTG,"OTG EXP, Inc.",n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/otg
OTIC,"Otonomy, Inc.",14,422722538,n/a,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/otic
OTTW,"Ottawa Bancorp, Inc.",13.39,46428512.78,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/ottw
OTTR,Otter Tail Corporation,37.7,1485789535.1,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/ottr
OVAS,OvaScience Inc.,1.42,50563908.12,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ovas
OSTK,"Overstock.com, Inc.",17.6,436968769.6,n/a,2002,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/ostk
OXBR,Oxbridge Re Holdings Limited,6.4,38146073.6,n/a,2014,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/oxbr
OXBRW,Oxbridge Re Holdings Limited,0.68,0,n/a,2014,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/oxbrw
OXFD,Oxford Immunotec Global PLC,14.98,340230418.78,n/a,2013,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/oxfd
OXLC,Oxford Lane Capital Corp.,11.45,226232718.2,n/a,2011,n/a,n/a,http://www.nasdaq.com/symbol/oxlc
OXLCN,Oxford Lane Capital Corp.,25.74,28828800,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/oxlcn
OXLCO,Oxford Lane Capital Corp.,25.6105,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/oxlco
PFIN,"P & F Industries, Inc.",8.5295,30688032.165,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/pfin
PTSI,"P.A.M. Transportation Services, Inc.",17.83,114269456.73,n/a,1986,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/ptsi
PCAR,PACCAR Inc.,68.27,23955729929.33,n/a,n/a,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/pcar
PACE,Pace Holdings Corp.,10.46,706050000,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/pace
PACEU,Pace Holdings Corp.,11.29,0,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/paceu
PACEW,Pace Holdings Corp.,0.7845,0,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/pacew
PACB,"Pacific Biosciences of California, Inc.",5.02,465237922.54,n/a,2010,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/pacb
PCBK,Pacific Continental Corporation (Ore),24.8,560766068,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/pcbk
PEIX,"Pacific Ethanol, Inc.",7.3,316177600,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/peix
PMBC,Pacific Mercantile Bancorp,7.3,167889685.1,n/a,2000,Finance,Major Banks,http://www.nasdaq.com/symbol/pmbc
PPBI,Pacific Premier Bancorp Inc,39.75,1104981749.25,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ppbi
PAAC,Pacific Special Acquisition Corp.,10.35,79895531.25,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/paac
PAACR,Pacific Special Acquisition Corp.,0.45,0,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/paacr
PAACU,Pacific Special Acquisition Corp.,10.97,0,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/paacu
PAACW,Pacific Special Acquisition Corp.,0.2971,0,n/a,2015,Finance,Business Services,http://www.nasdaq.com/symbol/paacw
PCRX,"Pacira Pharmaceuticals, Inc.",48.45,1818091482.6,n/a,2011,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/pcrx
PACW,PacWest Bancorp,56.33,6839991584.82,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/pacw
PTIE,Pain Therapeutics,0.5688,26245532.628,n/a,2000,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ptie
PAAS,Pan American Silver Corp.,16.26,2487250834.56,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/paas
PNRA,Panera Bread Company,230.08,5228172262.4,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/pnra
PANL,Pangaea Logistics Solutions Ltd.,3.2,117137334.4,n/a,2013,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/panl
PZZA,"Papa John&#39;s International, Inc.",77.56,2850773875.88,n/a,1993,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/pzza
FRSH,"Papa Murphy&#39;s Holdings, Inc.",4.15,70354825.5,n/a,2014,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/frsh
PBNC,Paragon Commercial Corporation,51.39,280112141.07,n/a,2016,Finance,Major Banks,http://www.nasdaq.com/symbol/pbnc
PRTK,"Paratek Pharmaceuticals, Inc. ",16.3,368831689.3,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/prtk
PRXL,PAREXEL International Corporation,64.76,3299818924.6,n/a,1995,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/prxl
PCYG,"Park City Group, Inc.",13.65,264607447.65,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/pcyg
PSTB,Park Sterling Corporation,11.94,636420304.02,n/a,2010,Finance,Major Banks,http://www.nasdaq.com/symbol/pstb
PKBK,"Parke Bancorp, Inc.",21.45,146783722.8,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/pkbk
PRKR,"ParkerVision, Inc.",2.11,27816205.96,n/a,1993,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/prkr
PKOH,Park-Ohio Holdings Corp.,42.55,527096847.75,n/a,n/a,Capital Goods,Industrial Specialties,http://www.nasdaq.com/symbol/pkoh
PTNR,Partner Communications Company Ltd.,6.1272,36044896.0896,5882768,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ptnr
PBHC,"Pathfinder Bancorp, Inc.",14.9654,63404568.6576,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/pbhc
PATK,"Patrick Industries, Inc.",80.95,1244977486.7,n/a,n/a,Basic Industries,Forest Products,http://www.nasdaq.com/symbol/patk
PNBK,Patriot National Bancorp Inc.,14.8,58606564.4,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/pnbk
PATI,"Patriot Transportation Holding, Inc.",20.5,67431736.5,n/a,n/a,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/pati
PEGI,Pattern Energy Group Inc.,20.02,1752165495.08,n/a,2013,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/pegi
PDCO,"Patterson Companies, Inc.",43.82,4290372380,n/a,1992,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/pdco
PTEN,"Patterson-UTI Energy, Inc.",27.67,4602288925.51,n/a,1993,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/pten
PAVM,PAVmed Inc.,6.4,170634380.8,n/a,2016,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/pavm
PAVMW,PAVmed Inc.,2.5,0,n/a,2016,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/pavmw
PAYX,"Paychex, Inc.",62.41,22395402863.8,n/a,1983,Consumer Services,Diversified Commercial Services,http://www.nasdaq.com/symbol/payx
PCTY,Paylocity Holding Corporation,37.01,1903697877.92,n/a,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/pcty
PYDS,"Payment Data Systems, Inc.",1.6,19267436.8,n/a,n/a,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/pyds
PYPL,"PayPal Holdings, Inc.",42.87,51769093241.58,n/a,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/pypl
PBBI,"PB Bancorp, Inc.",10.6,83532261.2,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/pbbi
CNXN,"PC Connection, Inc.",27,717101397,n/a,n/a,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/cnxn
PCMI,"PCM, Inc.",28,335081656,n/a,n/a,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/pcmi
